Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,22,38.34,15.74,,50.3,,28.2,37.8,,8.08,24,34.94,,12.96,35.44,2.75,,0.03,0.01,237.8,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.29,12.08,37.22,11.33,10.33,0.55,0.59,7.52,0.33,1.58,5.59,,8.71,31.18,,6.25,267.0,17.41,3.89,,,2.16,,5.9,1.39,13.46,8.84,0.28,0.29,,0.28,1.56,,18.02,0.89,,1.01,,,9.52,80.56,0.35,0.49,,0.41,3.64,17.42,9.79,10.8,,7.97,,,12.61,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,32.96,37.68,9.38,2.6,6.2,5.8,5.2,24.3,,,12.8,38.66,2.36,16.03,37.14,2.8,,0.05,0.04,50.42,1.33,,,56.48,4.47,0.82,,0.26,1.86,20.7,13.91,27.04,11.03,8.76,0.53,0.54,4.83,0.35,2,5.33,2.1,13.51,25.03,8.13,2.33,52.16,,2.5,,,0.98,,2.54,1.76,39.7,14.79,1.26,0.38,,0.77,1.66,,19.13,0.97,,0.97,,,14.13,59.74,0.8,0.88,,1.33,1.63,40.75,5.81,4.49,,3.02,,3.91,27.29,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,41.27,4.13,,38.3,,,,,322.31,8,29.02,,,37.19,4.53,,0.99,4.98,129.63,1.62,,33.1,6.78,0.96,0.27,,,,31.38,30.6,17.5,20.45,20.12,5.87,6.64,3.19,0.38,37.96,5.08,,29.39,,,10.76,168.7,83.07,22.92,,,16.96,,15.01,9.58,45.48,45.48,,7.75,,,,,20.47,0.77,4.62,,,17.54,20.47,34.31,,,10.55,1.62,7.98,839.68,21.23,22.05,,19.8,,4.26,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,0.96,40.94,,0.7,6.3,12.3,6.8,6.7,,,5.8,34.45,3.66,12.08,38.73,5.16,,0.52,0.52,112.31,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.96,27.48,19.11,31.18,21.47,16.86,4.49,4.91,3.64,0.54,15.74,3.33,2.1,21.79,11.42,8.71,6.39,109.35,55.55,11.5,,,13.99,,16.24,4.89,34.14,24.85,2.16,4.76,,1.34,1.57,,30.26,1.03,4.95,1.11,,,22.49,39.53,3.08,1.87,22.15,1.14,7.9,65.41,12.45,14.86,,10.65,,3.5,40.13,,,10,176555322492.0,Medical Specialties,Health Technology
ACAD,,49.66,27.35,,,,38.8,40.9,46.1,223.57,16.4,40.88,,8.3,46.93,2.9,,1.64,11.45,17.26,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.99,18.92,11.62,14.4,17.76,2.3,2.54,4.76,0.59,21.82,7.06,,22.77,,,16.22,34.33,91.61,,,,13.83,,12.08,4.97,22.13,22.13,0.99,3.08,,,,,14.09,0.5,2.45,,17.26,7.38,14.09,21.55,,,6.08,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,67.74,,,12.2,,,16.9,,,10.9,86.87,,,78.53,1.82,,0.13,0.04,44.92,1.07,18.46,542.09,44.04,3.16,0.66,,,,12.67,9.77,,9.8,7.74,1.77,1.99,7.89,0.52,,,,12.94,0.66,9.62,8.87,85.58,96.45,5.11,,,8.99,,17.48,1.36,14.73,12.81,,1.32,,,,,,0.52,1.84,0.62,,,31.81,,,1.35,5.94,1.06,5.05,19.42,10.06,9.78,,8.25,,,132.36,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,43.49,48,162.59,,100.9,,,,,,,26.38,,75.85,40.46,,,5.79,,,6.03,,,,,,,,,,,,,,80.27,,,,,,,,,25.03,,,,,,,,,,8.15,,,,,,,,,,,,,11.96,11.21,,,,,8.15,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,59.22,1.15,,18.8,33.9,6,,,132.17,4.2,70.42,2.41,,62.58,3.54,,0.04,0.02,19.95,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.41,14.67,6.05,32.51,12.59,6.56,0.31,0.32,6.82,0.11,0.99,6.8,3.01,8.76,16.17,,1.72,21.46,27.85,3.83,,,1.25,,2.28,3.83,11.67,7.98,0.59,0.15,,,,,14.77,0.93,,,,,4.32,14.65,1.26,0.84,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.86,29.22,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,75.63,42.32,3.61,2.6,5.9,,7,21.8,,142.28,6.8,38.49,,37.3,40.38,3.58,,0.26,0.17,51.34,1.56,,21.51,50.45,2.07,0.77,,,,16.85,12.58,22.33,,13.82,3.6,3.85,5.93,0.43,17.25,5.18,,27.31,13.39,23.1,7.94,34.15,52.2,4.73,,,14.04,,22.14,4.05,24.22,22.13,1.84,3.41,,1.12,1.7,,19.77,1.5,,1.31,,,17.35,22.13,2.14,1.52,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.55,52.38,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.43,,0.9,22.7,,62.7,72,31,57.41,34.8,31.04,,,37.02,6.42,,2.3,13.15,69.44,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.51,6.16,9.79,,7.13,1.7,1.6,15.36,0.73,16.36,7.79,,14.11,25.49,,,111.55,44.28,44.08,,,20.65,,21.88,2.31,10.27,10.27,0.21,2.12,,,,,12.97,0.62,1.03,0.94,10.41,2.97,11.79,12.73,0.41,0.96,2.31,3.29,17.31,67.54,25.93,24.8,,28.79,,2.73,22.02,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,49.17,31.11,,,,,2.6,0.1,,,,19.16,,43.45,26.05,7.88,,4.19,8.79,69.08,4.29,,,71.34,,0.14,,,,,,900.52,,,34.68,20.71,,0.63,2.3,0.1,,,,,15.73,0.0,,,,,,,,7.72,,,,22.79,,,,,469.93,,,,12.77,12.2,143.92,,,,7.72,4.29,,,,,,,,0.36,,,,,1598748014.0,Biotechnology,Health Technology
ACM,25.9,35.29,8,2.5,,,13,17,11,,9.8,26.21,0.87,34.36,30.39,2.38,,0.25,0.52,105.87,1.13,,56.38,59.69,2.8,1.39,,0.19,0.87,17.33,14.47,22.12,14.13,12.6,2.01,0.97,5.77,0.18,4.4,5.05,0.98,20.78,10.28,11.43,4.13,102.41,6.73,4.98,,,2.5,,5.74,6.42,35.77,23.42,2.41,0.9,,,,,20.37,1.03,,1.87,,,17.43,43.57,3.86,1.88,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.51,154.69,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,5.09,43.96,0.51,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,37.29,2.7,22.83,41.59,6.81,,0.48,1.02,349.79,1.47,,20.16,70.39,0.7,0.28,,0.44,1.53,21.71,18.96,24.24,20.53,16.77,3.2,3.31,4.61,0.49,13.65,4.14,1.69,27.31,12.46,9.1,7.13,335.45,32.45,133.92,,,11.41,,15.04,7.49,29.34,28.48,3.06,3.35,,1.38,1.07,,24.54,1.04,7.04,1.18,,,23.01,34.39,3.24,1.71,39.17,1.47,13.88,245.06,27.33,27.23,,19.83,,1.96,37.48,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,47.14,45.85,18.28,,,,,,,,30.6,39.95,,27.08,43.11,3.56,,0.68,2.5,20.75,1.51,,452.01,118.12,,0.25,,,,,,388.23,,,4.25,5.55,,0.44,1.43,0.24,,543.28,,,28,19.15,51.48,,,,,,,7.6,,,,5.7,,,,,423.47,1.08,,,,56.08,81.69,,,,30.51,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADEA,15.25,43.21,18.57,,,,,,,13.28,,24.35,0.28,21.97,35.58,1.99,,1.25,0.17,13.09,3.42,,,38.31,2.94,1.41,,0.19,1.53,18.79,10.33,14.38,,,4.8,5.46,5.32,0.35,37.93,9.12,1.53,9.3,13.11,,,9.71,,1.91,,,12.01,,30.96,3.78,36.36,12.23,3.95,4.3,,,,,11.33,1.35,,2.07,,,10.23,15.45,,0.67,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.57,103.78,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,14.46,45.48,,1.9,,10.4,9.3,16.8,1.7,,1.2,40.07,2.98,,44.12,5.54,,0.79,0.31,212.37,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.73,52.72,26.33,35.45,30.35,22.98,10.77,11.74,1.9,0.73,33.12,2.96,1.73,29.89,16.95,20.61,10.88,154.03,57.08,6.42,,,17.35,,21.96,3,64.55,52.27,4.8,11.23,,2.73,1.79,,33.92,1.38,,1.62,,,27.49,35.31,3.74,1.73,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.47,49.1,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,49.64,,2.6,9.4,7.7,25.1,24.8,,89.18,15,69.72,5.13,,56.26,3.1,,0.04,0.07,51.09,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.91,11.71,8.52,10.01,13.57,9.49,0.42,0.41,8.54,0.42,4.05,14.43,3.91,11.03,23.23,,,78.73,7.08,3.58,,,2.07,,2.85,1.11,14.51,10.34,0.57,0.3,,,,,7.45,0.65,0.87,0.73,,,5.19,6.98,0.54,1.33,1.63,0.84,3.34,14.4,8.6,7.7,,4.13,,16.78,11.2,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,35.16,,3.5,,,,,,,4.5,31.16,,,33.86,1.73,,0.26,0.39,16.66,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.1,4.99,11.82,7.44,4.07,0.2,0.22,9.9,0.23,1.89,19.59,,8.49,26.83,29.98,,37.56,6.32,2.09,,,0.12,,2.72,0.66,72.43,9.06,0.46,0.1,,,,,5.31,0.44,,,,,2.73,8.28,0.44,0.5,,0.9,0.19,23.38,5.76,0.85,,4.79,,23.3,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,28.45,38.86,5.34,1.2,,13.8,15.3,15.1,13,13.01,9,34.7,3.49,29.08,36.54,3.01,,0.19,0.79,286.85,1.01,,3.27,65.98,1.56,1.75,,0.59,2,21.92,19.87,29.15,22.17,20.48,5.82,6.44,4.56,0.11,22.11,3.49,2.15,28.82,14.97,8.76,7.46,274.62,42.56,9.92,,,20.87,,21.92,21.87,30.61,30.42,2.51,6.39,,1.49,1.64,,28.9,1.04,9.79,1.25,,,25.32,41.58,2.43,2.9,70.83,1.01,7.01,518.83,59.25,86.24,,6.18,,1.89,43.08,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,12.42,37.94,9.24,,3.7,,,,,,,29.59,3.2,1.66,35.84,0.4,,0.08,0.01,6.87,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.2,28.35,7.51,12.44,,5.15,2.73,2.66,3.53,0.24,21.42,18.06,3.2,8.47,8.77,26.47,2.59,6.62,78.76,1.95,,,17.19,,20.04,1.61,7.16,13.19,,1.27,,,,,5.94,1.04,,,,,3.57,4.76,,0.55,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.76,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,38.74,48,,,9.9,,22.2,30.1,,18.33,10.6,40.58,,3.51,45.46,8.55,,1.41,4.48,125.34,2.11,,11.17,35.23,0.41,0.05,,,,19.61,17.35,16.61,13.49,12.13,1.44,1.85,5.1,0.82,11.15,5.56,,21.12,23.67,13.89,13.88,100.98,32.28,12.12,,,6.5,,9.15,2.4,28.68,24.2,1.29,1.86,,1,0.54,,16.89,1.24,3.52,1.21,129.22,17.83,15.67,19.44,1.24,1.24,11.51,2.11,6.89,155.12,11.61,9.24,,9.02,,2.93,50.93,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,23.66,43.23,6.33,,6.5,8,7.3,6.3,10.2,5.28,6.9,41.86,4.2,27.06,42.01,0.88,,,,88.04,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,3.04,21.34,11.82,,19,10.93,5,5.74,4.69,0.27,,,3.04,17.84,1.16,7.85,3.97,83.33,49.45,2.94,,,15.52,,25.95,1.99,20.72,20.51,3.73,3.21,,1.49,,,,1.06,1.37,1.23,,,9.46,,2.96,,2.06,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.24,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,59.22,,,99.7,,,,,52.85,46.7,48.42,,,57.21,13.52,,2.45,5.64,16.39,6.03,461.76,71.29,51.67,0.87,0.06,,,,74.24,58.72,,,,,7.74,1.35,0.84,,,,54.63,,,24.38,21.76,50.48,,,,49.64,,10.43,3.96,16.72,15.04,,8.24,,,,,,0.75,1.8,3.11,33.45,6.97,2731.67,27.45,,4.72,4.83,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.13,52.44,8.49,0.9,13,,,,,,6.1,48.22,0.34,4.92,51.39,4.56,,2.25,0.99,118.36,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,80.22,35.93,60.5,,12.08,2.82,3.03,1.25,0.53,5.01,1.65,0.34,23.72,15.08,,,85.45,35.16,2.31,,,2.91,,4.34,3.83,103.82,32.43,2.42,3.02,,1.66,3.93,,60.02,1.39,2.99,1.06,,14.06,33.62,92.54,2.56,1.83,6.19,3.32,1.74,8.27,2.59,3.75,,8.16,,,42.01,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,61.95,58.49,6.16,,20.5,20.8,11.4,7.9,4,4.55,3.1,75.44,8.09,15.05,64.69,3.5,,0.59,0.61,84.3,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.9,24.95,13.69,24.49,11.56,7.87,4.49,5.84,4.01,0.69,23.84,4.14,1.9,16.87,11.4,28.42,14.58,64.76,40.9,27.86,,,13.05,,34.15,2.2,44.51,26.09,1.02,5.74,,,,,24.06,1.3,1.79,1.3,,,12.61,27.72,2.82,2.02,2.76,0.83,3.5,8.35,6.58,5.13,,5.69,,2.37,55.87,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,37.09,,,10.5,45.5,,,66.4,90.5,5.8,25.91,2.69,,33.88,3.71,,0.19,0.12,16.23,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.08,10.06,6.62,22.62,9.11,6.25,0.78,0.8,9.94,0.47,3.56,6.17,3.08,8.95,1.75,9.71,2.95,17.9,38.95,,,,4.28,,8,1.79,13.87,9.84,,0.59,,,,,16.41,0.91,0.96,0.73,,,8.16,44.34,,1.06,2.11,0.63,6.46,18.28,15.69,13.34,,11.06,,8.41,14.04,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,15.22,51.43,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,70.2,5.06,7.76,58.24,0.88,,0.04,0.01,93.51,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.82,21.78,12.25,,16.81,10.66,4.23,4.77,4.59,0.27,,,3.98,15.91,1,13,4.64,94.5,61.23,2.17,,,13.46,,20.61,1.87,18.85,18.78,3.41,2.53,,,,,,0.99,1.25,1.08,,,7.73,,,11,1.87,0.41,2.7,5.48,4.94,10.22,,4.35,,0.78,19.89,,,10,41234689544.0,Electric Utilities,Utilities
AER,29.71,43.39,2.15,,6.4,,,5.5,,3.17,,32.92,0.8,2.56,40.11,0.74,,2.25,0.08,94.11,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.8,30.33,13.54,,15.95,9.39,7.73,8,3.3,0.23,,,1.06,7.75,,12.77,2.68,85.85,32.61,,,,32.41,,26.37,1.07,7.6,9.66,,2.39,,,,,,1.1,0.73,1.4,,,3.37,7.26,,1.57,1.25,4.45,3.53,3.38,2.94,15.15,,2.69,,12,14.69,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,32.17,,,,5,,6.9,,,7.2,18.34,7.33,,27.77,0.41,,0.16,0.07,12.02,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.74,28.27,15.26,,9.6,6.55,2.05,3.29,3.54,0.07,,,5.77,5.86,,6.76,2.74,21.43,19.44,1.43,,,8.34,,17.25,2.6,8.35,5.18,,0.7,,,,,,0.56,1.39,0.73,,,3.59,,,,8.41,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,33.44,,,,5,,6.9,,,7.2,31.68,,,32.68,0.41,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.27,15.26,,,,,3.29,3.54,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,,8.34,,17.25,2.6,8.35,5.18,,0.7,,,,,,,,,,,3.59,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,47.21,44.71,12.88,,14.3,,129.9,,,49.89,64.1,31.84,4.14,13.48,40.34,2.28,,0.3,0.16,21.76,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.14,21.19,12.54,,,6.45,2.37,3.04,4.72,0.53,,,4.41,11.37,,,26.12,0.0,26.47,4.92,,,8.78,,15.35,2.29,27.65,25.16,,2.54,,,,,,,1.76,,,,8.55,,,,2.78,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,52.25,36.74,57.87,,,,85.6,17.5,,1.59,11.1,19.62,,135.43,29.4,2.22,,15.58,0.3,55.31,64.66,,18.63,43.32,66.55,2.51,,,,,207.26,58.28,32.13,34.11,7.21,8.78,,0.28,15.07,2.22,,,,,26.06,39.57,65.71,,,,,,,6.12,,,,6.87,,,,,45.71,1.4,,,,11.62,31.7,,,,7.6,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
