Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,9.6,49.37,1.5,7.9,7.7,13.5,33.2,24.7,10.5,52,1.07,2.8,52.01,6.4,0.85,0.65,131.78,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.71,27.8,23.52,25.61,23.53,20.61,5.78,5.98,3.6,0.57,23.33,4,0.72,22.91,15.99,5.47,2.47,135.52,50.63,14.64,,18.84,,19.54,6.18,31.15,24.77,2.06,5.88,,0.79,1.58,,25.24,4.8,1.17,,,20.47,30.81,1.88,1.99,20.95,1.64,11.49,63.42,15.6,20.99,,14.11,,2.86,43.21,,,10,33913792728.0,Medical Specialties,Health Technology
AAL,,35.73,,10.4,,,,,27,34.82,,,36.34,0.66,0.33,0.21,10.59,0.58,20.92,21.48,13.98,14.34,,,,,13.87,13.87,,11.75,6.84,0.7,0.73,7.21,,,,,4.77,,19.13,4.45,18.68,21.59,1.73,,0.94,,6.83,,17.63,5.76,,0.14,,,,,,,0.3,,,2.65,,,,,0.48,0.76,7.26,6.75,,,3.98,,41.81,7.67,,,8,8696254174.0,Airlines,Transportation
AAON,16.82,54.28,,26.3,8.1,29.5,31.8,,29.5,42.7,0.56,14.65,50.99,28.93,0.07,0.49,86.94,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.37,31.16,25.62,56.55,,,,6.17,3.21,0.82,10.92,1.78,0.37,,20.58,18.68,10.86,77.72,35.56,58.55,,15.44,,19.77,9.09,40.49,40.49,1.61,6.21,,2.23,4.96,,57.22,4.51,1.25,,31.85,29.48,43.54,1.74,6.17,11.29,1.57,19.39,38.08,29.18,25.9,,21.96,,0.76,83.6,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,41.04,3.6,,26,,,,8.9,34.64,35.92,0.83,40.14,1.29,0.09,0.11,59.62,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.68,71.17,17.53,15.24,19.35,10.53,0.63,0.64,1.41,0.21,4.18,13.26,1.68,16.35,6.53,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.39,86.41,86.41,,0.32,,,,,7.57,3.71,0.28,,,5.26,11.72,,0.52,3.59,0.29,0.13,1.96,1.42,0.62,,1.21,,,7.81,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,9.84,57.05,2.9,1.3,5.7,20.9,23.2,14.6,15.7,37.85,0.59,11.87,50.82,10.18,0.54,0.64,224.31,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.43,28.96,26.45,34.1,26.83,24.93,8.32,9.11,3.45,0.22,26.71,2.96,0.45,30.21,20.2,10,5.32,179.55,45.59,59.12,,26.31,,30.98,46.35,34.88,34.88,2.06,9.14,,1.44,1.63,,34.33,8.48,2.27,,,31.7,37.1,1.96,2.61,46.35,0.99,29.34,262.55,56.47,150.79,,34.83,,3,50.75,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,65.27,,,9.7,8.1,22.2,18.4,8.5,59.38,6.83,,65.59,0.69,0.98,0.06,23.91,2.06,,143.65,6.4,6.71,1.43,,1.49,5.56,22.8,12.09,25.26,,,,6.95,4.39,0.4,27.51,8.39,5.6,,7.56,,2.41,29.14,62.64,1.88,,15.46,,27.6,1.21,26.87,26.87,11.68,4.15,,2.33,1.3,10.62,15.06,1.21,0.52,,,9.62,18.7,,1.07,1.23,2.06,2.29,612.23,4.67,5.68,,4.28,,3.57,29.89,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,24.46,56.38,,,7.8,9.6,49.1,7.4,3.8,58.58,5.78,4,57.34,1.86,0.44,0.24,172.32,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.54,36.32,19.35,16.69,14.58,13.77,6.49,6.58,2.75,0.05,40.24,7.19,3.58,14.83,24.12,7.07,5.11,142.14,62.28,5.83,,11.02,,24.96,37.96,51.13,15.72,1.01,5.61,,0.7,0.46,,13.94,,1.28,,,13.45,20.47,0.89,1.5,,0.83,4.34,199,9.56,52.94,,9.67,,4.95,37.54,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,44.5,,8.7,,,,,,39.75,,,45.01,2.07,6.66,9.48,2.97,7.76,,,342.96,,0.07,,,,,,,,,8.29,7.7,,0.77,,,,,,,31.92,1.22,,,,,,,0.77,,,,22.17,,,,,,,,2.4,1.81,,,,,0.91,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,46.32,,2.2,20.8,5.4,3.2,9.8,11,42.44,11.37,,47.13,3.49,0.4,3.65,2.11,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.16,8.45,6.24,8.61,8.45,6.42,2.02,1.95,11.83,0.65,25.4,12.37,7.16,12.31,14.6,5.26,6.21,2.96,50.66,6.83,,18.25,,23.83,2.13,11.28,10.82,2.21,2.33,,,,,9.22,1.66,0.42,,,7.14,10.4,1.79,0.7,5.02,0.7,10.77,64.69,18.64,17.03,,17.22,,6.24,11.11,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,57.69,,50.3,,28.2,37.8,,24,50.68,,14.02,57.15,2.72,0.01,0.01,245.86,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.64,9.92,103.31,11.24,10.36,0.58,0.66,9.4,0.33,0.64,1.98,,8.33,30.5,,,255.17,18.22,5.43,,3.68,,6.86,1.48,8.96,7.81,0.24,0.34,,0.25,4.45,,51.37,,1.13,,,15.91,133.39,0.31,0.54,,0.38,6.33,26.89,13.18,17.8,,9.59,,,13.51,,,10,4632090814.999999,Specialty Stores,Retail Trade
