Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,20.43,65.95,,38.3,,,,,8,78.49,,3.24,69.95,6.04,,1.01,4.37,164.91,1.66,,30.09,8.04,1.03,0.28,,,,44.59,43.71,25.28,28.98,24.58,8.75,9.82,2.24,0.4,38.86,3.66,,36.1,,3.58,13,164.41,82.83,18.29,,,48.32,,15.31,12.89,22.81,22.81,,11,,,,,28.46,3.8,,,26.09,28.24,19.49,,,14.27,1.66,24.12,820.81,23.88,72.17,,67.71,,2.19,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,13.11,66.35,0.7,6.3,12.3,6.8,21.3,,5.8,70.33,3.21,11.62,67.96,5.4,,0.53,0.47,120.96,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.72,29.89,20.7,43.14,23.57,20.46,5.2,5.44,3.35,0.53,12.61,2.41,1.82,26.32,15.91,0.9,1.81,106.79,55.19,10.17,,,14.27,,16.15,5.43,37.1,29.06,2.53,5.27,,1.07,2.17,,41.78,6.66,1.3,,,29.12,43.4,2.24,1.95,34.36,1.16,7.8,72.21,12.35,15.31,,10.58,,2.67,46.41,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,35.94,58.1,,6.9,,13.2,4.1,,5.9,59.99,0.23,10.43,59.16,3.25,,0.24,0.18,84.72,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.44,11.94,79.62,,,1.81,1.98,4.89,0.65,2.49,1.4,0.24,24.51,22.85,,7.05,65.48,19.23,6.5,,,6.9,,7.92,1.76,25.99,30.46,1.51,1.79,,,,,71.68,2.28,,,,15.82,22.9,1.37,1.17,3.84,1.18,4.6,13.78,7.31,7.01,,5.02,,3.76,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,23.64,38.4,,,,38.8,40.9,46.1,16.4,37.18,,,37.32,4.09,,1.73,7.67,23.44,2.42,137.65,138.21,40.3,,0.13,,,,,,208.39,22.97,34.11,3.63,4.79,,0.58,2.3,0.43,,41.84,,,26.64,31.18,94.27,,,,,,,8.94,,,,5.3,,,,,239.18,,,31.68,12.88,239.18,,,,10.51,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,10.89,44.43,,12.2,,,16.9,,10.9,27.49,,10.59,38.79,2.38,,0.11,0.07,81.78,0.67,18.31,472.02,43.34,7.93,0.54,,,,157.62,47.31,234.18,14.98,11.89,2.78,3.05,0.63,0.52,1.3,0.51,,23.15,6.14,,10.37,84.48,96.38,6.25,,,,,17.52,2.68,,23.27,,2.55,,,,,196.12,4,1.1,,,16.16,,,1.99,15.46,0.67,,2.53,1.24,,,6.77,,1.11,343.37,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,82.39,43.48,,100.9,,,,,,53.95,,,45.28,,,4.08,,,4.21,,,,,,,,,,,,,,196.21,,,,,,,,,,,,,,,,,,,3.79,,,,,,,,,,,,5.03,4.77,,,,,3.79,4.21,,,,,,,,0.33,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,6.17,46,,,,13.9,48,21.1,10.6,63.66,2.3,,51.1,3.54,,0.03,0.02,20.86,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.3,12.23,5.74,67.87,10.57,6.05,0.33,0.33,8.18,0.1,0.49,3.25,2.3,8.03,22.97,3.62,1.84,21.89,27.77,3.79,,,1.71,,2.6,4.75,8.91,7.02,0.27,0.15,,,,,30.06,,,,,4.73,19,0.48,0.91,,0.19,5.02,14.24,12.08,73.94,,7.61,,,38.41,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,16.63,58.25,2.6,5.9,,7,21.8,,6.8,63.14,,28.42,59.63,2.3,,0.16,0.15,32.09,1.36,,23.37,76.62,2.99,0.81,,,,19.14,12.02,33.1,,10.96,2.77,2.98,5.22,0.38,9,3.83,,19.45,16.1,,4.95,30.58,50.49,2.81,,,8.37,,15.17,2.62,28.65,21.39,1.78,2.41,,1.09,2.31,,26.83,,0.94,,,20.82,33.64,1.81,1.07,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,36.4,,,10,2556336665.0,Packaged Software,Technology Services
ACLX,119.7,66.31,,,,2.6,0.1,,,72.27,,75.33,69.19,6.83,,5.94,7.19,72.4,6.06,,,90.59,,0.2,,,,,,17.29,,,48.74,29.17,,0.59,168.73,4.87,,,,,,0.0,,,,,,,,7.8,,,,31.75,,,,,18.27,,,10.45,10.06,16.44,,,,7.8,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,61.26,4.6,,,0.1,22.9,46.8,7.7,76.47,0.84,4.27,66.87,2.15,,0.2,0.44,91.73,1.05,,54.73,61.01,4.81,1.21,,0.21,0.83,35.84,24.74,23.6,15.04,13.1,1.92,0.94,2.79,0.2,3.98,4.76,0.96,20.32,8.73,58.7,,81.27,6.54,5.01,,,0.42,,5.51,5.55,203.84,25.37,9.06,0.86,,,,,21.44,,2.08,,,17.69,78.27,,1.81,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.17,136.82,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,39.76,54.8,0.3,15.1,11.9,7.8,16.1,6.2,13.6,47.44,2.09,13.21,52.49,8.45,,0.41,2.32,378.17,1.33,,20.67,69.65,0.29,0.12,,0.4,1.27,25.31,21.92,25.81,23.39,19.24,3.51,3.61,3.95,0.52,13.98,3.81,1.36,31.35,15.05,12.3,6.75,343.54,32.5,160.43,,,10.65,,13.6,8.89,35.05,32.71,2.92,3.74,,1.83,1.15,,26.75,6.45,1.36,,,25.35,38.41,2.75,1.95,28.58,1.33,13.89,213.29,28.33,27.64,,20.55,,2.48,43.89,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,11.72,68.3,,,,,,,30.6,59.07,,,68.24,3.88,,1.23,3.57,17.92,2.12,,500.24,126.62,,0.25,,,,,,,,,4.3,5.49,,0.5,,,,454.55,,,22.28,15.66,49.2,,,,,,,6.35,,,,5.96,,,,,,,,,12.03,,,,,10.99,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADEA,41.68,45.66,,,,,,,,50.29,0.32,38.5,45.7,1.8,,0.82,0.14,11.4,2.02,,,39.32,2.51,1.67,,0.25,1.75,12.19,7.3,11.86,,,4.37,4.47,8.2,0.32,37.66,11.96,1.75,8.69,23.04,,,7.45,,2.33,,,17.33,,37.44,3.43,19.32,14.25,4.6,3.32,,,,,8.8,,1.59,,,8.44,11.81,,0.59,,2.02,5.89,739.29,13.76,20.45,,11.86,,17.46,27.09,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,4.01,55.6,,30.2,11.6,25.1,26.1,12.4,17.3,59.61,3.12,9.35,57.52,5.34,,0.45,0.19,195.95,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.79,30.9,18.5,31.73,37.04,23.08,11.35,8.89,3.24,0.74,28.02,3.34,1.88,32.05,18.22,8.72,0.21,179.94,62.47,12.28,,,24.34,,29.87,2.73,35.05,26.41,2.16,8.52,,1.45,1.5,,30.39,,1.27,,,21.65,26.21,1.75,1.56,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.82,47.02,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,48.44,0.6,8.8,4.6,30.8,34.3,,16.4,72.41,4.12,,58.36,3.57,,0.08,0.16,54.81,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.38,6.91,5.8,76.3,10.61,8.28,0.41,0.38,14.47,0.46,0.5,1.67,3.65,10.29,18.11,,,84.13,7.78,6.66,,,4.06,,4.23,1.16,7.63,7.27,0.45,0.31,,,,,57.88,0.71,0.77,,44.56,14.64,15.39,0.35,,1.56,1.07,6.85,24.67,14.91,15.96,,7.05,,13.01,12.23,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,57.1,0.1,22.6,,89.8,,,6.1,72.79,,,62.2,2.05,,0.28,0.39,35.24,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.62,5.7,11.42,9,5.4,0.31,0.31,10.4,0.25,2.72,13,,12.71,,25.9,2.07,41.46,6.83,2.3,,,1.39,,2.99,1.41,15.73,12.64,,0.22,,,,,8.01,,,,,5.03,12.41,,1.4,,0.91,2.27,35.35,8.59,9.62,,7.63,,10.82,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,13.11,35.88,1.4,,10.8,13.1,11.6,16.2,8.4,12.98,3.93,0.69,24.8,2.3,,0.03,0.5,242.28,1.01,,2.87,64.89,0.6,0.77,,0.6,2.19,20.45,18.38,29.85,19.04,15.81,4.99,5.73,4.89,0.08,19.19,3.41,2.31,24.1,14.73,9.01,7.41,261.87,42.37,11.09,,,20.13,,21.44,23.03,28.2,28.11,2.13,5.67,,1.39,1.74,,29.6,14,1.23,,,25.41,46.58,2.33,2.69,156.31,1.01,6.55,468.47,59.97,98.92,,5.75,,3.36,39.94,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.87,47.13,0.9,25.4,,21.7,23.3,,14.2,41.58,,19.31,44.13,4.61,,0.52,0.86,251.86,0.82,,82.86,41.82,2.07,1.42,,,,48.1,42.82,43.34,43.27,39.13,8.98,9.87,2.08,0.19,22.78,2.32,,31.25,22.66,20.7,11.4,256.38,90.7,1128,,,16.48,,20.52,29.04,59.82,33.05,0.6,9.89,,,,,43.42,,0.95,,,41.42,90.24,1.32,2.78,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.78,257.84,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,42.2,,3.7,,,,,,24.99,2.16,13.7,36.33,0.41,,0.01,,6.51,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,2.15,25.55,7.16,16.28,,5.23,2.87,2.44,3.91,0.24,15.02,14.17,2.46,,11.39,,,7.83,74.17,1.97,,,8.17,,19.94,1.58,12.76,15.61,,1.07,,,,,7.13,,,,,3.65,7.11,,0.5,,0.52,2.69,16.27,3.6,13.58,,,,11.87,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,,61.84,,6.5,8,7.3,6.3,10.2,6.9,71.12,4.79,,67.09,0.84,,0.01,,73.01,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.45,18.85,10.55,,18.22,10.2,4.22,4.79,5.31,0.28,,,3.67,15.85,,5.68,7.36,97.62,46.23,2.75,,,15.36,,20.77,1.71,16.71,17.4,3.16,2.56,,1.26,,,,1.17,1.01,,,7.5,,2.99,,1.78,0.43,2.95,5.87,5.34,10.63,,3.43,,,19.32,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,5.86,52.19,0.9,13,,,,,6.1,55.75,0.38,,54.09,3.64,,3.11,1.02,103.4,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.39,27.6,18.67,25.94,,12.08,2.46,2.32,3.62,0.45,8.93,3.83,0.39,44.44,22.93,,,95.73,35.78,19.54,,,7.75,,8.5,3.37,30.41,21.23,1.58,2.36,,1.09,1.72,,26.33,2.28,0.81,,12.89,18.64,26.81,0.96,1.44,5.52,4.1,5.83,21.34,7.5,11.59,,12.21,,,36.35,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,5.36,70.69,,20.5,20.8,11.8,7.9,4,3.1,90.19,12.68,,79.41,2.38,,0.32,0.17,54.51,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.94,11.46,7.19,30.8,13.28,7.33,4,4.35,8.73,0.68,14.13,3.45,2.94,22.03,21.92,,2.21,52.68,33.23,13.32,,,29.69,,26.12,1.4,13.11,24.81,0.97,4.04,,,,,28.52,1.4,0.96,,,10.28,11.56,0.99,1.48,1.79,0.74,7,11.61,9.28,10.3,,5.33,,0.52,39.55,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,53.77,46.71,,3.1,,,,,,22.19,1.34,35.21,38.29,4.27,,0.29,0.2,22.29,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.91,22.6,11.34,9.26,12.31,8.33,0.99,1.06,4.42,0.49,11.45,13.2,2.24,13.09,0.32,,4.67,17.58,37.75,81.6,,,4.3,,6.51,2.53,20.08,17.44,,0.87,,,,,7.59,1.57,1.08,,,5.68,8.16,,1.39,3.18,0.7,6.27,9.8,8.72,13.49,,7.93,,14.33,21.6,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,58.81,,5.1,5.9,3.4,,1.3,6.7,52.25,5.4,,58.63,0.82,,0.05,0.01,83.84,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.08,21.71,12.1,,18.19,10.64,4.11,4.59,4.61,0.26,,,4.2,14.93,0.68,6.07,7.03,96.58,58.62,2.08,,,11.63,,19.78,1.75,19.82,19.65,3.57,2.3,,,,,,1.24,1.02,,,8.71,,3.6,45.32,1.75,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.5,,,10,41234689544.0,Electric Utilities,Utilities
AER,28.89,65.54,,6.4,,,5.5,,,74.28,,25.04,68.96,0.73,,1,0.04,81.44,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.7,13.51,,15.95,9.39,7.73,8.11,3.37,0.23,,,,,,,,64.88,33.43,,,,41.39,,27.31,0.99,5.86,9.34,,2.43,,,,,,0.71,1.42,,,3.5,5.22,,1.88,1.2,3.68,4.45,3.46,3,19.27,,2.77,,22.57,13.7,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,49.54,,,5,,6.9,,7.2,67.39,5.23,,55.08,0.44,,0.19,0.07,16.25,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.12,26.31,14.68,,17.98,11.09,2.91,2.96,3.8,0.06,,,4.16,8.51,,7.04,4.45,25.9,19.77,1.7,,,1.97,,17.69,6.59,49.24,9.23,,0.9,,,,,,,0.99,,,3.77,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.31,14.68,,,,,2.96,3.8,0.06,,,,8.51,,7.04,4.45,0.0,19.77,1.7,,,1.97,,17.69,6.59,49.24,9.23,,0.9,,,,,,,,,,3.77,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,305.77,48.97,,,,,,5.8,30.4,62.57,,119.05,52.12,1.7,,12.29,0.31,38.76,48.83,,14.68,41.18,,2.37,,,,,,493.52,34.29,34.29,5.97,8.46,,0.29,1.71,0.28,,,,,26.97,41.4,54.6,,,,,,,4.49,,,,6.13,,,,,380,,,,8.97,72.99,,,,5.7,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,65.77,53.57,,6.5,,24.4,19.9,26.5,26.8,65.09,,27.36,57.05,2.22,,0.68,0.29,20.66,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.39,10.76,14.97,13.17,10.07,3.85,4.18,6.95,0.45,27.92,8.14,,,24.24,,26.88,21.88,61.25,1.97,,,12.98,,27.12,2.62,26.55,32.89,0.6,3.46,,,,,12.38,,,,,9.21,23.29,1.32,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,64.92,,9.1,,,,,8,83.68,0.39,,73.74,1.16,,1.56,0.73,5.31,2.57,42.22,38.29,5.06,,0.19,,,0.39,,,,,,3.34,2.77,,0.69,,,0.36,,18.49,,,7.01,4.42,,,,,,,1.13,,,,2.6,,,,,,,0.64,,,27.58,,,5.36,1.13,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,50.42,0.2,16.3,20.1,25.7,36.4,,16.7,71.42,1.94,,57.39,3.4,,0.14,0.39,112.71,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,1.03,6.66,5.53,15.97,6.42,5.2,0.69,0.65,15.02,0.41,4.06,6.96,1.03,8.64,26.72,10.85,,156.02,26.21,24.95,,,8.13,,11.91,1.8,7.21,7.43,0.29,0.59,,,,,14.35,0.96,0.93,,,7.63,10.1,0.3,0.71,2.79,0.67,10.63,38.57,20.48,27.67,,19.36,,1.94,16.27,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,21.98,66.06,,2,17.3,10.6,13.1,24.2,12.7,79.89,3.51,2.46,73.09,3.27,,0.96,589.71,13.36,2.36,148.57,91.98,14.67,,,,0.2,0.75,16.01,10,41.19,,,4.91,4.96,6.25,0.73,12.1,2.32,0.75,20.37,18.24,,4.58,10.93,37.68,126.42,,,20.48,,31.08,1.83,25.34,27.46,1.57,5.18,,,,,43.05,1.49,1.33,,,11.23,28.32,1.55,2.03,1.83,1.27,5.46,9.48,8.74,7.4,,6.58,,0.74,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,2.72,62.46,6.9,36,,,,,,47.07,,,58.66,6.92,,11.43,10.79,31.35,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,18.83,39.4,,0.87,,,,,,,,79.26,89.26,,,,,,,2.16,,,,65.04,,,,,,,,2.7,2.48,,,,,2.16,11.99,,,,,,,,0.73,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,38.25,,,,,,,49.4,36.33,,,37.92,2.75,,0.5,9.87,5.92,1.51,,87.16,87.99,,0.08,,,,,,,,,0.31,0.46,,0.38,,,,,,,48.43,51.38,1.61,,,,,,,3.63,,,,0.56,,,,,,,,,5.98,,,,,4.2,1.51,,,,,,,,7.92,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,71.73,,1.1,,,4.2,,1.7,82.62,4.93,,77.11,0.64,,0.02,0.01,35.83,0.65,31.1,111.66,68.19,5.37,0.62,,0.87,4.91,24.38,11.43,,21.91,10.99,3.03,3.13,4.1,0.45,,,4.91,16.32,,2.87,3.47,48.76,33.35,2.27,,,9.46,,11.19,0.71,17.65,17.65,,1.67,,,,,,0.82,,,,15.09,,,3.7,0.85,0.56,1.87,3.32,2.84,4.03,,2.27,,,12.21,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,23.48,51.48,2.6,7.2,,17.4,91,38.6,17.5,61.14,3.24,,55.94,1.41,,0.61,0.27,10.11,1.89,217.27,60.98,27.31,2.37,1.16,,0.23,3.24,6.47,3.49,8.36,,,,1.53,15.46,0.38,18.31,23.89,3.24,,24.88,,,12.22,35.1,1.95,,,10.45,,18.13,0.85,7.44,7.06,0.3,0.78,,0.21,0.12,,4.26,0.53,0.67,,,2.23,4.83,0.46,0.51,0.88,1,4.63,13.29,12.84,12.49,,6.73,,,26.44,,,6,1261573727.0,Agricultural Commodities/Milling,Process Industries
